|MJD|counts_target|counts_bkg|counts_ref|count_median|folder|path_file
2252|59413.6576039|46169.144519740774|371583.3053504|32022.117387328646|1108.0|210718B|./210718B/barnards/210718B_barnards_0160.fit
2253|59413.6577011|44892.75243996724|372975.4702364118|30994.892920042155|1108.0|210718B|./210718B/barnards/210718B_barnards_0161.fit
2254|59413.6577983|46616.82515951921|372175.17976996384|31498.629052044882|1107.0|210718B|./210718B/barnards/210718B_barnards_0162.fit
2255|59413.6578955|45203.08316787181|372081.96537462634|31532.27098488761|1107.0|210718B|./210718B/barnards/210718B_barnards_0163.fit
2256|59413.6579928|46022.925659237546|371335.05710972333|32459.244181345683|1107.0|210718B|./210718B/barnards/210718B_barnards_0164.fit
2257|59413.65809|46125.17156433116|371756.6818725667|32226.385075441387|1108.0|210718B|./210718B/barnards/210718B_barnards_0165.fit
2258|59413.6581872|46001.497464640415|371339.60872568155|31954.338837477146|1105.0|210718B|./210718B/barnards/210718B_barnards_0166.fit
2259|59413.6582844|45284.89401024883|371142.3288003224|32056.046070052253|1105.0|210718B|./210718B/barnards/210718B_barnards_0167.fit
2260|59413.6583816|45955.83752463356|370578.8048880137|32272.484227223264|1103.0|210718B|./210718B/barnards/210718B_barnards_0168.fit
2261|59413.6584789|46458.51644192322|370254.59075250407|32365.779849921702|1103.0|210718B|./210718B/barnards/210718B_barnards_0169.fit
2262|59413.6585761|46213.00636429369|370512.0002301216|31149.004919100378|1102.0|210718B|./210718B/barnards/210718B_barnards_0170.fit
2263|59413.6586733|45755.453874969215|370686.0745287566|31804.749572848144|1103.0|210718B|./210718B/barnards/210718B_barnards_0171.fit
2264|59413.6587705|46217.68622753478|369998.19622892095|32407.29193492577|1102.0|210718B|./210718B/barnards/210718B_barnards_0172.fit
2265|59413.6588677|45257.455074454774|370684.0677370231|31638.18004279316|1102.0|210718B|./210718B/barnards/210718B_barnards_0173.fit
2266|59413.658965|45685.32413844869|370602.8384881676|32084.73970555648|1101.0|210718B|./210718B/barnards/210718B_barnards_0174.fit
2267|59413.6590622|45922.26037158951|369796.3634135284|31820.171362384805|1100.0|210718B|./210718B/barnards/210718B_barnards_0175.fit
2268|59413.6591594|47476.911262161564|368791.4636582945|32622.289643891854|1099.0|210718B|./210718B/barnards/210718B_barnards_0176.fit
2269|59413.6592566|46970.363928225124|368472.61660966877|32558.84558944439|1098.0|210718B|./210718B/barnards/210718B_barnards_0177.fit
2270|59413.6593539|46502.85973234032|368563.96636374865|31909.64525569172|1098.0|210718B|./210718B/barnards/210718B_barnards_0178.fit
2271|59413.6594511|46164.98817522207|368588.04261297936|31673.20958674996|1098.0|210718B|./210718B/barnards/210718B_barnards_0179.fit
2272|59413.6595483|46803.04026854987|368721.79075595347|31247.78849480307|1097.0|210718B|./210718B/barnards/210718B_barnards_0180.fit
2273|59413.6596456|46571.86203774251|368171.78611200274|32976.197700814344|1097.0|210718B|./210718B/barnards/210718B_barnards_0181.fit
2274|59413.6597428|46457.10309159494|368477.5327279125|32025.668012128503|1096.0|210718B|./210718B/barnards/210718B_barnards_0182.fit
2275|59413.6598399|45846.35736705677|368352.00331724423|31795.53715000063|1096.0|210718B|./210718B/barnards/210718B_barnards_0183.fit
2276|59413.6599372|45853.5886960153|368379.1755897321|31951.439777360647|1095.0|210718B|./210718B/barnards/210718B_barnards_0184.fit
2277|59413.6600344|45479.06074015895|368189.3314039866|31370.124242022983|1095.0|210718B|./210718B/barnards/210718B_barnards_0185.fit
2278|59413.6601316|45988.787534940755|368224.35543866316|31725.491065541515|1095.0|210718B|./210718B/barnards/210718B_barnards_0186.fit
2279|59413.6602288|46484.55993072648|367600.3352895811|32142.959881747956|1094.0|210718B|./210718B/barnards/210718B_barnards_0187.fit
2280|59413.6603261|46163.43105315149|367732.78793379664|31516.49784611439|1094.0|210718B|./210718B/barnards/210718B_barnards_0188.fit
2281|59413.6604233|45628.354361306294|367645.2683015407|31678.647901087767|1094.0|210718B|./210718B/barnards/210718B_barnards_0189.fit
2282|59413.6605205|46059.216685303254|367524.36998622573|31609.905612895964|1093.0|210718B|./210718B/barnards/210718B_barnards_0190.fit
2283|59413.6606178|46434.91733728495|366784.8426036655|31298.617684928526|1092.0|210718B|./210718B/barnards/210718B_barnards_0191.fit
2284|59413.660715|47236.112410448084|366443.6876926812|31670.410818816512|1091.0|210718B|./210718B/barnards/210718B_barnards_0192.fit
2285|59413.6608122|46531.10685459187|366484.97351620364|31491.057015257364|1091.0|210718B|./210718B/barnards/210718B_barnards_0193.fit
2286|59413.6609094|46520.455975244346|366431.86839047057|31903.782265995455|1091.0|210718B|./210718B/barnards/210718B_barnards_0194.fit
2287|59413.6610066|46358.52932022407|367257.80237049377|30639.626931629202|1093.0|210718B|./210718B/barnards/210718B_barnards_0195.fit
2288|59413.6611039|46258.93890172389|366717.2867995238|32014.228785139683|1093.0|210718B|./210718B/barnards/210718B_barnards_0196.fit
2289|59413.6612011|45791.71269241255|367282.3194285198|30538.79414816189|1093.0|210718B|./210718B/barnards/210718B_barnards_0197.fit
2290|59413.6612983|45632.01015759143|366587.99719850475|31826.55710518721|1092.0|210718B|./210718B/barnards/210718B_barnards_0198.fit
2291|59413.6613955|46739.74919185706|366520.97073635197|30932.56882622186|1091.0|210718B|./210718B/barnards/210718B_barnards_0199.fit
2292|59413.6614928|45403.970447810134|366600.6739146778|31461.242636429262|1091.0|210718B|./210718B/barnards/210718B_barnards_0200.fit
2293|59413.66159|45990.18481215456|366485.5089105581|31779.889186590386|1090.0|210718B|./210718B/barnards/210718B_barnards_0201.fit
2294|59413.6616872|46135.57982003089|365654.17702300043|32016.924617032055|1090.0|210718B|./210718B/barnards/210718B_barnards_0202.fit
2295|59413.6617844|45673.717994937266|365952.26756452624|31464.76801494113|1091.0|210718B|./210718B/barnards/210718B_barnards_0203.fit
2296|59413.6618816|46032.53990048845|365402.39303750324|32278.59286999452|1089.0|210718B|./210718B/barnards/210718B_barnards_0204.fit
2297|59413.6619789|46710.99686567206|365538.2106893846|32096.77476020693|1089.0|210718B|./210718B/barnards/210718B_barnards_0205.fit
2298|59413.6620761|45452.82459485729|365569.8531830631|31865.14683781576|1089.0|210718B|./210718B/barnards/210718B_barnards_0206.fit
2299|59413.6621733|46175.18269922928|365384.16890537215|31574.01174925611|1089.0|210718B|./210718B/barnards/210718B_barnards_0207.fit
2300|59413.6622705|47322.01148740476|365029.38065444765|31543.244022569444|1088.0|210718B|./210718B/barnards/210718B_barnards_0208.fit
2301|59413.6623678|46878.53997045499|364537.36818652967|32396.07204982557|1088.0|210718B|./210718B/barnards/210718B_barnards_0209.fit
2302|59413.662465|46322.90368264896|364686.2140669183|32709.1763813679|1088.0|210718B|./210718B/barnards/210718B_barnards_0210.fit
2303|59413.6625622|46261.22492475435|364728.2196230547|31872.795156657754|1087.0|210718B|./210718B/barnards/210718B_barnards_0211.fit
2304|59413.6626594|45971.518364132964|365351.4106282466|30861.27003864775|1087.0|210718B|./210718B/barnards/210718B_barnards_0212.fit
2305|59413.6627567|46516.727455799235|365043.5541608982|31733.690580223338|1086.0|210718B|./210718B/barnards/210718B_barnards_0213.fit
2306|59413.6628539|46172.228648203716|364316.2965707099|31811.493246721104|1086.0|210718B|./210718B/barnards/210718B_barnards_0214.fit
2307|59413.6629511|47017.61299965676|363943.6654713512|32062.10304661654|1085.0|210718B|./210718B/barnards/210718B_barnards_0215.fit
2308|59413.6630483|45119.78189063538|364896.9618548398|31106.955323285714|1085.0|210718B|./210718B/barnards/210718B_barnards_0216.fit
2309|59413.6631455|46314.04673151154|364438.3638747993|30965.515514112252|1084.0|210718B|./210718B/barnards/210718B_barnards_0217.fit
2310|59413.6632428|45760.30341301527|364395.0655147452|31225.09674073034|1083.0|210718B|./210718B/barnards/210718B_barnards_0218.fit
2311|59413.66334|46697.69310504419|363185.67164578184|31782.56630207575|1082.0|210718B|./210718B/barnards/210718B_barnards_0219.fit
2312|59413.6634372|45569.43500318116|363905.4455021972|31524.295029992994|1081.0|210718B|./210718B/barnards/210718B_barnards_0220.fit
2313|59413.6635345|46432.25468064792|362930.5232992407|31937.90009773738|1080.0|210718B|./210718B/barnards/210718B_barnards_0221.fit
2314|59413.6636316|46316.074527100835|362751.8136112722|31465.5300976141|1079.0|210718B|./210718B/barnards/210718B_barnards_0222.fit
2315|59413.6637289|46605.92927228991|362463.281653842|31806.502368049638|1079.0|210718B|./210718B/barnards/210718B_barnards_0223.fit
2316|59413.6638261|46542.61089013779|362556.50325145805|30925.91430938791|1078.0|210718B|./210718B/barnards/210718B_barnards_0224.fit
2317|59413.6639233|47369.609446110844|361762.92358450394|31681.141939490102|1077.0|210718B|./210718B/barnards/210718B_barnards_0225.fit
2318|59413.6640205|47019.33321055886|361108.7088679606|31570.52367855207|1076.0|210718B|./210718B/barnards/210718B_barnards_0226.fit
2319|59413.6641178|45883.58792393195|361649.4780527408|31113.66605153738|1075.0|210718B|./210718B/barnards/210718B_barnards_0227.fit
2320|59413.664215|47532.16527982586|360418.2100525938|32492.940322133596|1073.0|210718B|./210718B/barnards/210718B_barnards_0228.fit
2321|59413.6643122|46970.75485367776|361090.6046453639|30713.061346206465|1072.0|210718B|./210718B/barnards/210718B_barnards_0229.fit
2322|59413.6644094|47565.08663856087|359736.6886767112|31966.237958917744|1071.0|210718B|./210718B/barnards/210718B_barnards_0230.fit
2323|59413.6645067|47326.95097839483|359796.92539900297|31861.254126286716|1070.0|210718B|./210718B/barnards/210718B_barnards_0231.fit
2324|59413.6646039|47091.48237125407|360483.0168763383|31329.253824443847|1071.0|210718B|./210718B/barnards/210718B_barnards_0232.fit
2325|59413.664701|47334.61140745657|359375.11472343485|31558.71274732257|1069.0|210718B|./210718B/barnards/210718B_barnards_0233.fit
2326|59413.6647983|47591.06988444331|359066.2586718546|32734.45930291817|1070.0|210718B|./210718B/barnards/210718B_barnards_0234.fit
2327|59413.6648955|46903.8596908123|359392.1105945461|32167.43501518562|1069.0|210718B|./210718B/barnards/210718B_barnards_0235.fit
2328|59413.6649927|46716.231039105915|359513.04436577344|32280.947703775833|1069.0|210718B|./210718B/barnards/210718B_barnards_0236.fit
2329|59413.66509|46422.57430446398|360203.4697855572|30107.16573937796|1068.0|210718B|./210718B/barnards/210718B_barnards_0237.fit
2330|59413.6651872|48275.03859560954|358416.2297372803|32019.463218211895|1067.0|210718B|./210718B/barnards/210718B_barnards_0238.fit
2331|59413.6652844|46933.17459775694|358949.5271089243|31027.861412148166|1067.0|210718B|./210718B/barnards/210718B_barnards_0239.fit
2332|59413.6653816|47889.51420394896|357292.0337367139|32371.756682065898|1064.0|210718B|./210718B/barnards/210718B_barnards_0240.fit
2333|59413.6654789|47524.52124565828|358446.1956349375|31730.406945673807|1066.0|210718B|./210718B/barnards/210718B_barnards_0241.fit
2334|59413.6655761|46456.990732549224|357773.87543042144|32029.06944275857|1064.0|210718B|./210718B/barnards/210718B_barnards_0242.fit
2335|59413.6656733|48412.6959168138|356982.71319848543|32976.6180595709|1063.0|210718B|./210718B/barnards/210718B_barnards_0243.fit
2336|59413.6657705|47280.476571865845|357712.57070803375|31609.05909392459|1062.0|210718B|./210718B/barnards/210718B_barnards_0244.fit
2337|59413.6658677|47814.54947550665|356845.2640239779|32002.94613251608|1062.0|210718B|./210718B/barnards/210718B_barnards_0245.fit
2338|59413.665965|47072.498513687635|356777.24014200177|32244.052482372615|1061.0|210718B|./210718B/barnards/210718B_barnards_0246.fit
2339|59413.6660622|46847.995183361345|357058.8209904154|31830.843639858067|1060.0|210718B|./210718B/barnards/210718B_barnards_0247.fit
2340|59413.6661594|48297.22461937333|356222.8139106319|31924.606479385053|1060.0|210718B|./210718B/barnards/210718B_barnards_0248.fit
2341|59413.6662567|47618.72354625247|356261.05705437297|31476.443736716465|1059.0|210718B|./210718B/barnards/210718B_barnards_0249.fit
2342|59413.6663539|48540.646446275874|355414.21083360096|32818.146567320335|1059.0|210718B|./210718B/barnards/210718B_barnards_0250.fit
2343|59413.6664511|48737.915575865656|355199.71614096663|33116.87063828198|1058.0|210718B|./210718B/barnards/210718B_barnards_0251.fit
2344|59413.6665483|47903.17134121177|355819.8181561549|32072.048728988564|1058.0|210718B|./210718B/barnards/210718B_barnards_0252.fit
2345|59413.6666455|47817.675855196605|355680.5501833914|32069.69869046565|1058.0|210718B|./210718B/barnards/210718B_barnards_0253.fit
2346|59413.6667427|48122.35950828815|355710.60263468715|31779.404528106155|1058.0|210718B|./210718B/barnards/210718B_barnards_0254.fit
2347|59413.66684|47582.08923476009|356141.3268524039|31815.336606867553|1059.0|210718B|./210718B/barnards/210718B_barnards_0255.fit
2348|59413.6669372|47047.471447773976|356318.9904301979|31706.8617397098|1059.0|210718B|./210718B/barnards/210718B_barnards_0256.fit
2349|59413.6670344|48118.19007896632|355563.6921805721|32537.691831556847|1058.0|210718B|./210718B/barnards/210718B_barnards_0257.fit
2350|59413.6671317|47037.96065350709|356331.74131527613|31604.598586502892|1060.0|210718B|./210718B/barnards/210718B_barnards_0258.fit
2351|59413.6672289|47023.80499329342|355833.0538474888|30894.636953398527|1058.0|210718B|./210718B/barnards/210718B_barnards_0259.fit
2352|59413.6673261|47043.645176331454|355881.34168407175|31638.37696685642|1057.0|210718B|./210718B/barnards/210718B_barnards_0260.fit
2353|59413.6674233|47577.83877133246|355563.49004415015|31988.71733872569|1057.0|210718B|./210718B/barnards/210718B_barnards_0261.fit
2354|59413.6675205|47358.313633230515|355536.9181953969|31843.24155361479|1057.0|210718B|./210718B/barnards/210718B_barnards_0262.fit
2355|59413.6676178|47392.22539954103|355995.888904223|31049.303877365193|1056.0|210718B|./210718B/barnards/210718B_barnards_0263.fit
2356|59413.667715|48107.016769399575|355114.44938935403|31754.38596590387|1056.0|210718B|./210718B/barnards/210718B_barnards_0264.fit
2357|59413.6678122|47912.91292231559|354715.05835994874|32383.79668575892|1056.0|210718B|./210718B/barnards/210718B_barnards_0265.fit
2358|59413.6679094|48465.17698220664|354526.7259045807|32153.65649090387|1056.0|210718B|./210718B/barnards/210718B_barnards_0266.fit
2359|59413.6680067|48103.45417085232|354693.0287957663|32347.691787443182|1056.0|210718B|./210718B/barnards/210718B_barnards_0267.fit
2360|59413.6681039|48029.410332252155|354570.57709196105|31638.371215154417|1056.0|210718B|./210718B/barnards/210718B_barnards_0268.fit
2361|59413.6682011|47526.31347909366|354922.17371979385|32082.319680009095|1056.0|210718B|./210718B/barnards/210718B_barnards_0269.fit
2362|59413.6682983|47514.70851472439|355041.53341677436|31810.56898826227|1056.0|210718B|./210718B/barnards/210718B_barnards_0270.fit
2363|59413.6683955|47135.18377644947|355664.6487356893|31263.1544453869|1056.0|210718B|./210718B/barnards/210718B_barnards_0271.fit
2364|59413.6684927|46963.10584899678|354891.17057821027|31351.58338707604|1057.0|210718B|./210718B/barnards/210718B_barnards_0272.fit
2365|59413.6685899|47614.07065881067|355161.22601633647|32007.582814121328|1057.0|210718B|./210718B/barnards/210718B_barnards_0273.fit
2366|59413.6686872|47712.075041382224|354595.1501266139|32115.995849680505|1056.0|210718B|./210718B/barnards/210718B_barnards_0274.fit
2367|59413.6687844|46994.91808557109|355017.5671166784|31670.538768689265|1056.0|210718B|./210718B/barnards/210718B_barnards_0275.fit
2368|59413.6688817|46805.42869378696|354625.7453122133|32016.404555608635|1055.0|210718B|./210718B/barnards/210718B_barnards_0276.fit
2369|59413.6689789|46738.48969579011|354697.11208154005|31246.896736148454|1055.0|210718B|./210718B/barnards/210718B_barnards_0277.fit
2370|59413.6690761|47435.20053116337|354351.59171908395|31350.90926216473|1055.0|210718B|./210718B/barnards/210718B_barnards_0278.fit
2371|59413.6691733|46171.532210926525|355324.0125390879|30767.819264358375|1055.0|210718B|./210718B/barnards/210718B_barnards_0279.fit
2372|59413.6692705|47024.37759589113|355079.7145612604|31225.65121500264|1056.0|210718B|./210718B/barnards/210718B_barnards_0280.fit
2373|59413.6693678|46759.77295551635|354806.19210845476|31713.825477573555|1055.0|210718B|./210718B/barnards/210718B_barnards_0281.fit
2374|59413.6694649|47219.17893591098|354539.0118595191|31694.847718832607|1055.0|210718B|./210718B/barnards/210718B_barnards_0282.fit
2375|59413.6695622|46884.615018407465|355055.4652972373|30998.015928979963|1055.0|210718B|./210718B/barnards/210718B_barnards_0283.fit
2376|59413.6696594|47860.92674142483|354233.3519161659|31568.469497132057|1054.0|210718B|./210718B/barnards/210718B_barnards_0284.fit
2377|59413.6697567|47007.63595392846|354196.77565513726|31063.674595522345|1054.0|210718B|./210718B/barnards/210718B_barnards_0285.fit
2378|59413.6698539|47476.46625748521|353894.70886721683|32181.828614454193|1054.0|210718B|./210718B/barnards/210718B_barnards_0286.fit
2379|59413.6699511|47299.760842206306|354189.0891255231|31364.04812551505|1054.0|210718B|./210718B/barnards/210718B_barnards_0287.fit
2380|59413.6700484|47425.072486070916|353562.5111753625|31361.903655509814|1053.0|210718B|./210718B/barnards/210718B_barnards_0288.fit
2381|59413.6701455|47478.19703080796|353372.06685811013|31337.489385298046|1051.0|210718B|./210718B/barnards/210718B_barnards_0289.fit
2382|59413.6702427|48337.63483017479|353397.53148434125|31815.887207763735|1051.0|210718B|./210718B/barnards/210718B_barnards_0290.fit
2383|59413.67034|47357.82825352682|353566.5191604501|30780.280327486922|1051.0|210718B|./210718B/barnards/210718B_barnards_0291.fit
2384|59413.6704372|47086.90367318911|354216.9652409614|30655.059976293705|1052.0|210718B|./210718B/barnards/210718B_barnards_0292.fit
2385|59413.6705344|47698.396136301395|353273.198693395|32191.4418564972|1051.0|210718B|./210718B/barnards/210718B_barnards_0293.fit
2386|59413.6706316|48007.10782793013|352998.04258068814|31575.69276203215|1051.0|210718B|./210718B/barnards/210718B_barnards_0294.fit
2387|59413.6707289|48193.42019034666|352634.451330979|31724.510186832864|1049.0|210718B|./210718B/barnards/210718B_barnards_0295.fit
2388|59413.6708261|46800.83098976291|352848.85720209987|31081.02041755675|1048.0|210718B|./210718B/barnards/210718B_barnards_0296.fit
2389|59413.6709233|47779.26301170216|352865.98948849004|31310.941536050406|1049.0|210718B|./210718B/barnards/210718B_barnards_0297.fit
2390|59413.6710206|46999.986649851955|352221.4768310762|31538.431536271237|1048.0|210718B|./210718B/barnards/210718B_barnards_0298.fit
2391|59413.6711178|47905.84475256223|351770.60632564756|31891.85854478873|1047.0|210718B|./210718B/barnards/210718B_barnards_0299.fit
2392|59413.6712149|46985.03444474295|351755.60006137984|31584.206373304827|1047.0|210718B|./210718B/barnards/210718B_barnards_0300.fit
2393|59413.6713122|47343.776668894745|351438.1260565334|32107.138971044216|1047.0|210718B|./210718B/barnards/210718B_barnards_0301.fit
2394|59413.6714094|47178.21663532581|350955.0687393029|32209.037495346274|1046.0|210718B|./210718B/barnards/210718B_barnards_0302.fit
2395|59413.6715066|46703.69658897305|351271.03673821915|32350.137943748618|1046.0|210718B|./210718B/barnards/210718B_barnards_0303.fit
2396|59413.6716039|47346.26276448008|351406.63211387536|31715.679947340803|1046.0|210718B|./210718B/barnards/210718B_barnards_0304.fit
2397|59413.6717011|47523.56587676151|351012.7497880742|32678.202127295197|1045.0|210718B|./210718B/barnards/210718B_barnards_0305.fit
2398|59413.6717983|47682.9107540141|350681.35842029395|32694.51673828042|1045.0|210718B|./210718B/barnards/210718B_barnards_0306.fit
2399|59413.6718955|47073.1777528472|350973.2793493414|31735.74984686554|1044.0|210718B|./210718B/barnards/210718B_barnards_0307.fit
2400|59413.6719928|46595.14490828384|351339.9780175759|31620.293485150323|1046.0|210718B|./210718B/barnards/210718B_barnards_0308.fit
2401|59413.67209|47029.574690339854|351259.3518006192|31822.509135774453|1045.0|210718B|./210718B/barnards/210718B_barnards_0309.fit
2402|59413.6721872|47031.92391972407|350848.77194524347|31465.512792838796|1044.0|210718B|./210718B/barnards/210718B_barnards_0310.fit
2403|59413.6722844|47698.48257582786|350769.16450281464|32009.705527373124|1045.0|210718B|./210718B/barnards/210718B_barnards_0311.fit
2404|59413.6723816|47687.664872249065|349927.76683572034|32264.882232421485|1043.0|210718B|./210718B/barnards/210718B_barnards_0312.fit
2405|59413.6724789|48375.99880365323|350289.1680393722|32150.608743673947|1044.0|210718B|./210718B/barnards/210718B_barnards_0313.fit
2406|59413.6725761|47134.56106504414|350337.4902326575|31586.523817195906|1044.0|210718B|./210718B/barnards/210718B_barnards_0314.fit
2407|59413.6726733|47155.74755532702|349748.7295263561|32428.792361252126|1042.0|210718B|./210718B/barnards/210718B_barnards_0315.fit
2408|59413.6727706|47656.22436050902|349827.65486129286|32112.83535579493|1041.0|210718B|./210718B/barnards/210718B_barnards_0316.fit
2409|59413.6728678|46518.17916947085|349829.20970985765|31912.146884097718|1041.0|210718B|./210718B/barnards/210718B_barnards_0317.fit
2410|59413.672965|47340.56701881264|349244.4660245484|32947.92751854588|1040.0|210718B|./210718B/barnards/210718B_barnards_0318.fit
2411|59413.6730622|46460.045981152914|349663.0470353835|31289.78397327999|1039.0|210718B|./210718B/barnards/210718B_barnards_0319.fit
2412|59413.6731594|47185.70477470651|349114.2570774715|32327.474614161823|1039.0|210718B|./210718B/barnards/210718B_barnards_0320.fit
2413|59413.6732566|46684.62903734448|349120.81111001957|31743.363843226107|1038.0|210718B|./210718B/barnards/210718B_barnards_0321.fit
2414|59413.6733539|47121.171052056365|349315.5136622117|31783.714495223365|1038.0|210718B|./210718B/barnards/210718B_barnards_0322.fit
2415|59413.6734511|47821.62411106023|348485.05600950686|32326.984118134074|1038.0|210718B|./210718B/barnards/210718B_barnards_0323.fit
2416|59413.6735483|47301.04486950452|348470.8783815362|31432.825494285324|1038.0|210718B|./210718B/barnards/210718B_barnards_0324.fit
2417|59413.6736455|46801.51933521265|349602.91301344975|31043.399539872247|1039.0|210718B|./210718B/barnards/210718B_barnards_0325.fit
2418|59413.6737428|47496.9584558761|349016.3304491608|31140.11214339867|1039.0|210718B|./210718B/barnards/210718B_barnards_0326.fit
2419|59413.67384|47812.59093474841|348503.5724749974|32218.805547032505|1037.0|210718B|./210718B/barnards/210718B_barnards_0327.fit
2420|59413.6739372|48404.87364278542|347849.42443997005|32160.71691334527|1037.0|210718B|./210718B/barnards/210718B_barnards_0328.fit
2421|59413.6740344|47790.05961312726|347849.7737760236|32843.72736023081|1036.0|210718B|./210718B/barnards/210718B_barnards_0329.fit
2422|59413.6741316|47198.84969631041|347708.7799910698|31731.174783206894|1035.0|210718B|./210718B/barnards/210718B_barnards_0330.fit
2423|59413.6742289|47843.209067189775|347253.56161138223|32357.975648963766|1034.0|210718B|./210718B/barnards/210718B_barnards_0331.fit
2424|59413.6743261|47368.323529966234|347568.7315858984|31912.564434947097|1034.0|210718B|./210718B/barnards/210718B_barnards_0332.fit
2425|59413.6744233|47571.66664809553|348080.7754119366|31676.25365213194|1035.0|210718B|./210718B/barnards/210718B_barnards_0333.fit
2426|59413.6745206|48189.50650610222|347334.2467422467|31574.391106314026|1034.0|210718B|./210718B/barnards/210718B_barnards_0334.fit
2427|59413.6746178|48358.15379104274|346919.82058915246|31565.16591654031|1033.0|210718B|./210718B/barnards/210718B_barnards_0335.fit
2428|59413.674715|47862.18519940268|346943.7815145493|31474.785545020655|1032.0|210718B|./210718B/barnards/210718B_barnards_0336.fit
2429|59413.6748122|47489.34817101312|347077.3336933771|31371.858506227843|1031.0|210718B|./210718B/barnards/210718B_barnards_0337.fit
2430|59413.6749094|46924.40227084968|347061.3519716794|31755.26459387387|1032.0|210718B|./210718B/barnards/210718B_barnards_0338.fit
2431|59413.6750066|47525.882194856706|346327.24121606833|32031.771558014618|1031.0|210718B|./210718B/barnards/210718B_barnards_0339.fit
2432|59413.6751038|47065.648880866356|346978.27232744225|31411.709797534684|1031.0|210718B|./210718B/barnards/210718B_barnards_0340.fit
2433|59413.6752011|47446.70007275947|346475.42328890954|32011.185026725463|1031.0|210718B|./210718B/barnards/210718B_barnards_0341.fit
2434|59413.6752983|47813.7835699165|346094.15301541577|31382.13721910084|1030.0|210718B|./210718B/barnards/210718B_barnards_0342.fit
2435|59413.6753955|48045.74865630118|346385.1452487606|31470.372620288108|1029.0|210718B|./210718B/barnards/210718B_barnards_0343.fit
2436|59413.6754928|48502.90110300033|345798.8737923625|31445.452585246647|1029.0|210718B|./210718B/barnards/210718B_barnards_0344.fit
2437|59413.67559|47976.76969095768|345907.91775771277|31836.84676246345|1028.0|210718B|./210718B/barnards/210718B_barnards_0345.fit
2438|59413.6756872|48532.00338691374|345614.3494483955|31753.22170310031|1027.0|210718B|./210718B/barnards/210718B_barnards_0346.fit
2439|59413.6757844|48120.11748481105|345361.64030796767|31865.808405185526|1027.0|210718B|./210718B/barnards/210718B_barnards_0347.fit
2440|59413.6758816|48034.051120340824|345078.93271840306|31803.645763297623|1026.0|210718B|./210718B/barnards/210718B_barnards_0348.fit
2441|59413.6759788|48255.63812763017|344978.47869547375|31545.39271409507|1025.0|210718B|./210718B/barnards/210718B_barnards_0349.fit
2442|59413.6760761|48250.77258152334|344835.51163542614|31609.37509853422|1025.0|210718B|./210718B/barnards/210718B_barnards_0350.fit
2443|59413.6761733|48949.82959445543|344560.24527065805|31895.78886243212|1025.0|210718B|./210718B/barnards/210718B_barnards_0351.fit
2444|59413.6762705|48561.52804771258|344555.85040678905|31769.684432011913|1025.0|210718B|./210718B/barnards/210718B_barnards_0352.fit
2445|59413.6763678|47639.63901558443|345245.9275174176|31057.54546806193|1025.0|210718B|./210718B/barnards/210718B_barnards_0353.fit
2446|59413.676465|48823.04581894085|344237.99235605134|30909.890563819616|1024.0|210718B|./210718B/barnards/210718B_barnards_0354.fit
2447|59413.6765622|48554.10483054753|343558.1992120235|31800.389527037274|1023.0|210718B|./210718B/barnards/210718B_barnards_0355.fit
2448|59413.6766594|47953.332871769555|344092.33223569626|31132.124232724833|1022.0|210718B|./210718B/barnards/210718B_barnards_0356.fit
2449|59413.6767566|48509.46801634133|343312.73706324317|31343.07060226472|1021.0|210718B|./210718B/barnards/210718B_barnards_0357.fit
2450|59413.6768538|48678.32131517539|343359.82317948504|31436.123254060163|1020.0|210718B|./210718B/barnards/210718B_barnards_0358.fit
2451|59413.6769511|48951.92785921402|342892.82892260305|31286.68261940067|1020.0|210718B|./210718B/barnards/210718B_barnards_0359.fit
2452|59413.6770483|49030.01797790744|342739.8356950227|30946.5283690464|1020.0|210718B|./210718B/barnards/210718B_barnards_0360.fit
2453|59413.6771455|48804.21745157702|342565.0028517776|31991.597054675105|1019.0|210718B|./210718B/barnards/210718B_barnards_0361.fit
2454|59413.6772428|48688.120801893936|342954.95164714986|31155.722120691964|1019.0|210718B|./210718B/barnards/210718B_barnards_0362.fit
2455|59413.67734|48738.42040979036|342344.274858629|31796.963060600217|1018.0|210718B|./210718B/barnards/210718B_barnards_0363.fit
2456|59413.6774372|48730.46924527525|342506.90828508686|31897.207729744958|1019.0|210718B|./210718B/barnards/210718B_barnards_0364.fit
2457|59413.6775344|47977.81483593036|342308.1637682847|31094.72554865468|1017.0|210718B|./210718B/barnards/210718B_barnards_0365.fit
2458|59413.6776317|48132.94651576836|342014.4340454162|30358.09582050983|1015.0|210718B|./210718B/barnards/210718B_barnards_0366.fit
2459|59413.67773|48814.6436351944|341102.5966930436|26957.320535011997|1013.0|210718B|./210718B/barnards/210718B_barnards_0367.fit
2460|59413.6778272|48031.48338356399|341685.6732524109|31055.06578219903|1015.0|210718B|./210718B/barnards/210718B_barnards_0368.fit
2461|59413.6779245|47814.43074941612|341405.4624090438|30935.885515882517|1015.0|210718B|./210718B/barnards/210718B_barnards_0369.fit
2462|59413.6780217|48660.47367431683|340664.20415391366|31265.713317067013|1013.0|210718B|./210718B/barnards/210718B_barnards_0370.fit
2463|59413.6781189|48739.35344664432|340507.07453645807|31085.704998909263|1012.0|210718B|./210718B/barnards/210718B_barnards_0371.fit
